SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency,UnitOfMeasure
1978a298-692f-4712-b02b-70b64908f051,rg-database-6,East US,2023-02-18 19:29:00,Database,Cosmos DB,meter-database-2538,Cosmos DB - East US,East US,99.25,0.7832,54.4128,Microsoft.Database,Microsoft.CognitiveServices/accounts,instance-60560,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-832""}",MS-AZR-7063,Additional info for Database,Service info 1 - 22,Service info 2 - 22,Azure Cosmos DB,Premium,USD,1 Transaction
6b7b52d5-d1cd-4cf1-8a21-b187b4c23b97,rg-prod-1,East US,2023-10-03 15:38:00,Compute,Virtual Machines,meter-compute-9766,Virtual Machines - East US,East US,224.12,0.6376,142.8989,Microsoft.Compute,Microsoft.Network/loadBalancers,instance-49232,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-775""}",MS-AZR-5361,Additional info for Compute,Service info 1 - 7,Service info 2 - 12,Azure Virtual Machines,Standard,USD,1 GB-Hour
88a375dd-5ed9-4acc-9567-944fb08c815b,rg-shared-2,East US,2023-11-21 01:15:00,Compute,Batch,meter-compute-1949,Batch - East US,East US,149.81,1.4209,276.7245,Microsoft.Compute,Microsoft.Web/sites,instance-46747,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-654""}",MS-AZR-5809,Additional info for Compute,Service info 1 - 30,Service info 2 - 13,Azure Batch,Basic,USD,1 GB
7142bb99-013d-4223-9772-ebabeef22892,rg-prod-3,East US,2023-08-23 06:02:00,Storage,Data Lake,meter-storage-7589,Data Lake - East US,East US,7623.67,0.0759,636.5003,Microsoft.Storage,Microsoft.Storage/storageAccounts,instance-29723,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-240""}",MS-AZR-5116,Additional info for Storage,Service info 1 - 48,Service info 2 - 83,Azure Data Lake,Free,USD,1 Transaction
169a0aaa-5bd6-450c-a308-dc77aa60a1d1,rg-prod-1,East US,2023-09-03 04:57:00,Compute,Batch,meter-compute-6529,Batch - East US,East US,744.12,1.4339,746.8956,Microsoft.Compute,Microsoft.Web/sites,instance-15704,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-7"", ""CostCenter"": ""CC-432""}",MS-AZR-1052,Additional info for Compute,Service info 1 - 39,Service info 2 - 91,Azure Batch,Consumption,USD,1 TB
d33694f9-a98a-4f5b-8fac-dd6e5e0bbd55,rg-storage-7,East US,2023-11-09 15:28:00,Storage,Blob Storage,meter-storage-8575,Blob Storage - East US,East US,2171.56,0.0888,250.6849,Microsoft.Storage,Microsoft.CognitiveServices/accounts,instance-58036,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-407""}",MS-AZR-2621,Additional info for Storage,Service info 1 - 83,Service info 2 - 8,Azure Blob Storage,Premium,USD,1 GB
7a5bc38d-f780-4a3a-bf22-350de2cbe526,rg-security-3,South Central US,2023-05-08 10:50:00,Security,Key Vault,meter-security-9436,Key Vault - South Central US,South Central US,42.02,0.7564,31.7839,Microsoft.Security,Microsoft.ContainerService/managedClusters,instance-91806,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-410""}",MS-AZR-9812,Additional info for Security,Service info 1 - 71,Service info 2 - 64,Azure Key Vault,Basic,USD,1 vCPU
bbc4e4d3-19ac-4e04-99a3-148e6d003058,rg-dev-3,East US,2023-06-26 14:33:00,AI/ML,Cognitive Services,meter-ai/ml-7833,Cognitive Services - East US,East US,5927.9,0.6178,4028.4823,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-49626,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-2"", ""CostCenter"": ""CC-421""}",MS-AZR-5143,Additional info for AI/ML,Service info 1 - 50,Service info 2 - 72,Azure Cognitive Services,Free,USD,1 GB
01b27151-663e-4ff2-9f03-07fbc7ee5a37,rg-compute-4,East US,2023-03-13 06:49:00,Compute,Functions,meter-compute-4746,Functions - East US,East US,771.26,1.98,1527.0948,Microsoft.Compute,Microsoft.CognitiveServices/accounts,instance-69407,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-574""}",MS-AZR-8543,Additional info for Compute,Service info 1 - 44,Service info 2 - 25,Azure Functions,Free,USD,1 Core
5b3d8a55-47fc-487e-a5cc-f5cf705b4252,rg-database-9,South Central US,2023-12-16 03:15:00,Database,Redis Cache,meter-database-7203,Redis Cache - South Central US,South Central US,84.67,4.9804,383.7384,Microsoft.Database,Microsoft.Network/loadBalancers,instance-48817,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-585""}",MS-AZR-7980,Additional info for Database,Service info 1 - 72,Service info 2 - 17,Azure Redis Cache,Standard,USD,1 GB-Month
b8740966-cca5-4e9b-ba47-b2844214ec25,rg-dev-2,East US,2023-06-24 22:26:00,Database,MySQL,meter-database-2734,MySQL - East US,East US,55.27,4.5936,195.494,Microsoft.Database,Microsoft.KeyVault/vaults,instance-45694,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-429""}",MS-AZR-2142,Additional info for Database,Service info 1 - 77,Service info 2 - 90,Azure MySQL,Standard,USD,1 TB-Month
71ed0f69-bab6-485e-ad27-07177947cde0,rg-dev-3,East US,2023-02-16 10:30:00,Security,Sentinel,meter-security-6654,Sentinel - East US,East US,38.37,0.4257,16.3341,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-63469,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-412""}",MS-AZR-3517,Additional info for Security,Service info 1 - 70,Service info 2 - 77,Azure Sentinel,Standard,USD,1 GB-Second
5b02e591-ea73-4fcb-8c90-e2a5260eb108,rg-test-2,East US,2023-06-16 23:31:00,Analytics,Power BI,meter-analytics-4956,Power BI - East US,East US,961.62,0.15,158.6673,Microsoft.Analytics,Microsoft.CognitiveServices/accounts,instance-41582,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-962""}",MS-AZR-1982,Additional info for Analytics,Service info 1 - 96,Service info 2 - 70,Azure Power BI,Basic,USD,1 Core
6e7e7e9c-e162-407e-a57d-9a0b1e1956c8,rg-database-4,East US,2023-09-22 19:31:00,Database,Redis Cache,meter-database-8261,Redis Cache - East US,East US,97.24,4.1808,406.541,Microsoft.Database,Microsoft.Compute/virtualMachines,instance-58338,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-645""}",MS-AZR-7893,Additional info for Database,Service info 1 - 24,Service info 2 - 84,Azure Redis Cache,Premium,USD,1 Instance
4b3325da-b367-4fa5-b081-46d6087bf781,rg-shared-3,East US,2023-08-26 15:16:00,Storage,Data Lake,meter-storage-3991,Data Lake - East US,East US,9726.19,0.0624,467.324,Microsoft.Storage,Microsoft.Storage/storageAccounts,instance-76439,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-274""}",MS-AZR-4130,Additional info for Storage,Service info 1 - 35,Service info 2 - 29,Azure Data Lake,Consumption,USD,1 GB-Month
cd92d4bd-e419-4e99-b7f1-9815c8be8000,rg-shared-2,East US,2023-12-19 23:33:00,Database,Redis Cache,meter-database-2908,Redis Cache - East US,East US,93.83,3.5439,432.2813,Microsoft.Database,Microsoft.Sql/servers,instance-99121,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-242""}",MS-AZR-3489,Additional info for Database,Service info 1 - 92,Service info 2 - 51,Azure Redis Cache,Free,USD,1 TB
c39df17e-76ae-4858-9b74-3c4a95ede393,rg-dev-1,East US,2023-07-14 04:01:00,Network,VPN Gateway,meter-network-1370,VPN Gateway - East US,East US,295.05,0.239,77.5686,Microsoft.Network,Microsoft.KeyVault/vaults,instance-23452,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-721""}",MS-AZR-2299,Additional info for Network,Service info 1 - 50,Service info 2 - 8,Azure VPN Gateway,Premium,USD,1 Request
6ed7e523-69c1-4c8d-ab84-cd66d22474c1,rg-dev-1,East US,2023-07-05 18:41:00,Compute,App Service,meter-compute-9362,App Service - East US,East US,595.31,0.6954,455.3765,Microsoft.Compute,Microsoft.Compute/virtualMachines,instance-88092,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-142""}",MS-AZR-4487,Additional info for Compute,Service info 1 - 43,Service info 2 - 95,Azure App Service,Free,USD,1 API Call
1c72bf63-ef6d-4476-b08c-9410d7f4650a,rg-dev-1,East US,2023-07-21 16:58:00,Database,PostgreSQL,meter-database-6931,PostgreSQL - East US,East US,56.98,0.2425,15.1994,Microsoft.Database,Microsoft.Storage/storageAccounts,instance-61900,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-5"", ""CostCenter"": ""CC-610""}",MS-AZR-9980,Additional info for Database,Service info 1 - 95,Service info 2 - 95,Azure PostgreSQL,Premium,USD,1 Request
7a16751f-0b32-4a57-bdf6-f2687b1e47eb,rg-prod-4,East US,2023-12-28 05:34:00,Management,Log Analytics,meter-management-8057,Log Analytics - East US,East US,139.71,0.1627,29.55,Microsoft.Management,Microsoft.KeyVault/vaults,instance-68979,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-10"", ""CostCenter"": ""CC-248""}",MS-AZR-5926,Additional info for Management,Service info 1 - 34,Service info 2 - 39,Azure Log Analytics,Standard,USD,1 GB-Second
0ecaa9b9-acef-4672-a4b3-02acf140e2a8,rg-test-1,East US,2023-10-10 10:44:00,Network,Load Balancer,meter-network-9453,Load Balancer - East US,East US,104.29,0.2822,29.4306,Microsoft.Network,Microsoft.Compute/virtualMachines,instance-72666,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-662""}",MS-AZR-1650,Additional info for Network,Service info 1 - 36,Service info 2 - 24,Azure Load Balancer,Standard,USD,1 TB-Month
9ffb9bdd-523a-4196-a102-05e2051be8c9,rg-prod-3,East US,2023-01-05 21:32:00,Analytics,Data Factory,meter-analytics-8707,Data Factory - East US,East US,866.16,0.3346,376.7622,Microsoft.Analytics,Microsoft.Compute/virtualMachines,instance-23564,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-10"", ""CostCenter"": ""CC-111""}",MS-AZR-3372,Additional info for Analytics,Service info 1 - 18,Service info 2 - 70,Azure Data Factory,Premium,USD,1 Hour
7453f02a-0035-4ebd-9329-3d870d15b317,rg-shared-1,East US,2023-07-08 12:50:00,Security,Sentinel,meter-security-6146,Sentinel - East US,East US,25.76,0.6978,13.841,Microsoft.Security,Microsoft.Compute/virtualMachines,instance-37268,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-404""}",MS-AZR-2073,Additional info for Security,Service info 1 - 12,Service info 2 - 91,Azure Sentinel,Premium,USD,1 GB-Month
f90e51d0-f9bf-4585-9be7-8afeec3fcc29,rg-prod-5,East US,2023-02-11 12:44:00,Compute,App Service,meter-compute-2622,App Service - East US,East US,184.29,1.6019,206.6499,Microsoft.Compute,Microsoft.KeyVault/vaults,instance-81294,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-842""}",MS-AZR-9557,Additional info for Compute,Service info 1 - 36,Service info 2 - 31,Azure App Service,Basic,USD,1 vCPU
402b238e-9124-4d9b-9d6a-d7bfcf5ca258,rg-test-1,East US,2023-11-10 04:10:00,Management,Backup,meter-management-4344,Backup - East US,East US,874.4,0.1968,223.7065,Microsoft.Management,Microsoft.Compute/virtualMachines,instance-92002,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-123""}",MS-AZR-5348,Additional info for Management,Service info 1 - 42,Service info 2 - 45,Azure Backup,Free,USD,1 TB
4990fba9-3f61-42d8-979d-e29a2bd3734f,rg-shared-2,East US,2023-07-03 08:30:00,Database,Cosmos DB,meter-database-7190,Cosmos DB - East US,East US,77.14,3.0544,259.178,Microsoft.Database,Microsoft.ContainerService/managedClusters,instance-84722,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-7"", ""CostCenter"": ""CC-861""}",MS-AZR-9299,Additional info for Database,Service info 1 - 29,Service info 2 - 69,Azure Cosmos DB,Free,USD,1 Unit
96eda9a9-2e00-45c5-bf46-259f4756f9cf,rg-shared-2,East US,2023-07-09 04:40:00,AI/ML,Computer Vision,meter-ai/ml-4269,Computer Vision - East US,East US,8425.8,2.0172,13087.3233,Microsoft.AI/ML,Microsoft.KeyVault/vaults,instance-75447,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-9"", ""CostCenter"": ""CC-813""}",MS-AZR-5244,Additional info for AI/ML,Service info 1 - 93,Service info 2 - 22,Azure Computer Vision,Basic,USD,1 Unit
ac8f3113-ee89-46eb-8dba-79d66963ff46,rg-test-2,East US,2023-02-19 06:22:00,Management,Log Analytics,meter-management-3989,Log Analytics - East US,East US,697.29,0.1585,77.3643,Microsoft.Management,Microsoft.CognitiveServices/accounts,instance-82182,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-10"", ""CostCenter"": ""CC-377""}",MS-AZR-3607,Additional info for Management,Service info 1 - 20,Service info 2 - 84,Azure Log Analytics,Premium,USD,1 TB
4f7744d4-dbe1-41fb-95bf-57f4373c3a66,rg-test-2,East US,2023-07-25 22:08:00,Compute,App Service,meter-compute-7215,App Service - East US,East US,450.61,1.0793,534.9777,Microsoft.Compute,Microsoft.Web/sites,instance-95366,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-911""}",MS-AZR-4978,Additional info for Compute,Service info 1 - 66,Service info 2 - 48,Azure App Service,Basic,USD,1 vCPU
b4957b60-1f6e-4246-a461-0a46fda83afe,rg-ai/ml-2,East US,2023-04-06 23:28:00,AI/ML,Machine Learning,meter-ai/ml-8304,Machine Learning - East US,East US,4238.78,1.1226,4758.4544,Microsoft.AI/ML,Microsoft.ContainerService/managedClusters,instance-25866,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-567""}",MS-AZR-6472,Additional info for AI/ML,Service info 1 - 18,Service info 2 - 22,Azure Machine Learning,Free,USD,1 GB-Hour
af2186f4-c9d4-438e-b484-7648568a04dd,rg-test-2,East US,2023-09-19 20:00:00,AI/ML,Computer Vision,meter-ai/ml-6633,Computer Vision - East US,East US,5712.28,0.5648,3226.2957,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-27771,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-461""}",MS-AZR-7655,Additional info for AI/ML,Service info 1 - 33,Service info 2 - 98,Azure Computer Vision,Free,USD,1 Instance
d4eb33eb-3d3f-4520-bc26-0632668ba03e,rg-prod-3,East US,2023-05-10 15:58:00,Storage,Disk Storage,meter-storage-6590,Disk Storage - East US,East US,9628.79,0.0012,11.5545,Microsoft.Storage,Microsoft.KeyVault/vaults,instance-19103,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-10"", ""CostCenter"": ""CC-245""}",MS-AZR-8182,Additional info for Storage,Service info 1 - 18,Service info 2 - 43,Azure Disk Storage,Free,USD,1 Instance
8e6d7cd1-1498-4452-ba5f-27d16f0b3a9e,rg-shared-1,South Central US,2023-04-02 11:55:00,Analytics,HDInsight,meter-analytics-3511,HDInsight - South Central US,South Central US,271.77,0.4756,90.4777,Microsoft.Analytics,Microsoft.Network/loadBalancers,instance-35202,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-2"", ""CostCenter"": ""CC-870""}",MS-AZR-5071,Additional info for Analytics,Service info 1 - 48,Service info 2 - 19,Azure HDInsight,Basic,USD,1 API Call
2541b521-a879-4f5c-ae39-af4eb1000f6d,rg-ai/ml-2,East US,2023-02-27 22:45:00,AI/ML,Machine Learning,meter-ai/ml-4298,Machine Learning - East US,East US,9864.99,1.381,13623.5512,Microsoft.AI/ML,Microsoft.Storage/storageAccounts,instance-70579,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-645""}",MS-AZR-2508,Additional info for AI/ML,Service info 1 - 44,Service info 2 - 62,Azure Machine Learning,Free,USD,1 Transaction
f9ad2c09-db0e-44dc-87b1-005d48fbeff4,rg-dev-1,East US,2023-02-13 20:54:00,Storage,File Storage,meter-storage-9534,File Storage - East US,East US,2392.31,0.0604,144.4955,Microsoft.Storage,Microsoft.Web/sites,instance-98102,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-359""}",MS-AZR-2678,Additional info for Storage,Service info 1 - 90,Service info 2 - 95,Azure File Storage,Standard,USD,1 GB-Second
4438796e-6c6f-4fd9-8d04-6f7f9a98cd22,rg-dev-1,East US,2023-12-25 15:16:00,AI/ML,Cognitive Services,meter-ai/ml-6430,Cognitive Services - East US,East US,6309.62,0.5689,4666.4056,Microsoft.AI/ML,Microsoft.Web/sites,instance-44588,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-357""}",MS-AZR-3126,Additional info for AI/ML,Service info 1 - 29,Service info 2 - 85,Azure Cognitive Services,Free,USD,1 GB-Second
f1f31206-40c1-4da8-8a90-22712c8afb26,rg-storage-2,East US,2023-08-16 19:49:00,Storage,Disk Storage,meter-storage-4595,Disk Storage - East US,East US,4220.44,0.0199,92.3855,Microsoft.Storage,Microsoft.KeyVault/vaults,instance-88987,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-662""}",MS-AZR-2015,Additional info for Storage,Service info 1 - 3,Service info 2 - 78,Azure Disk Storage,Free,USD,1 GB-Month
6d2e8c1b-6360-4260-9d65-85e884e29664,rg-dev-3,East US,2023-12-31 13:59:00,Storage,Data Lake,meter-storage-1666,Data Lake - East US,East US,4747.89,0.0587,253.618,Microsoft.Storage,Microsoft.CognitiveServices/accounts,instance-78683,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-516""}",MS-AZR-4842,Additional info for Storage,Service info 1 - 25,Service info 2 - 37,Azure Data Lake,Premium,USD,1 Hour
6c5ddd36-850a-429c-a39f-11ccaa3e4613,rg-shared-1,East US,2023-02-18 20:12:00,Management,Monitor,meter-management-4644,Monitor - East US,East US,807.74,0.035,19.7896,Microsoft.Management,Microsoft.Storage/storageAccounts,instance-93868,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-740""}",MS-AZR-7369,Additional info for Management,Service info 1 - 77,Service info 2 - 71,Azure Monitor,Consumption,USD,1 Request
1147c6c0-89df-45b4-bf14-30139cc376c2,rg-prod-2,South Central US,2023-01-28 18:36:00,Compute,App Service,meter-compute-8660,App Service - South Central US,South Central US,924.03,0.8817,741.3927,Microsoft.Compute,Microsoft.Sql/servers,instance-15433,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-9"", ""CostCenter"": ""CC-990""}",MS-AZR-7321,Additional info for Compute,Service info 1 - 99,Service info 2 - 17,Azure App Service,Free,USD,1 Request
